judgmentId,partidipantId,approach,rbase,rv,answer,correctans,rL,rR
31,ie1rr497,above,0.8,0.85,R,L,0.85,0.8
32,ie1rr497,above,0.8,0.88,R,R,0.8,0.88
33,ie1rr497,above,0.8,0.87,L,L,0.87,0.8
34,ie1rr497,above,0.8,0.86,L,L,0.86,0.8
35,ie1rr497,above,0.8,0.85,R,R,0.8,0.85
36,ie1rr497,above,0.8,0.84,L,R,0.8,0.84
37,ie1rr497,above,0.8,0.87,L,L,0.87,0.8
38,ie1rr497,above,0.8,0.86,L,L,0.86,0.8
39,ie1rr497,above,0.8,0.85,R,R,0.8,0.85
40,ie1rr497,above,0.8,0.84,R,R,0.8,0.84
41,ie1rr497,above,0.8,0.83,R,R,0.8,0.83
42,ie1rr497,above,0.8,0.82,R,L,0.82,0.8
43,ie1rr497,above,0.8,0.85,R,R,0.8,0.85
44,ie1rr497,above,0.8,0.84,L,L,0.84,0.8
45,ie1rr497,above,0.8,0.83,R,L,0.83,0.8
46,ie1rr497,above,0.8,0.86,L,L,0.86,0.8
47,ie1rr497,above,0.8,0.85,R,R,0.8,0.85
48,ie1rr497,above,0.8,0.84,L,L,0.84,0.8
49,ie1rr497,above,0.8,0.83,R,R,0.8,0.83
50,ie1rr497,above,0.8,0.82,R,L,0.82,0.8
1,ie1rr497,below,0.5,0.4,R,L,0.5,0.4
2,ie1rr497,below,0.5,0.37,L,L,0.5,0.37
3,ie1rr497,below,0.5,0.38,R,R,0.38,0.5
4,ie1rr497,below,0.5,0.39,R,R,0.39,0.5
5,ie1rr497,below,0.5,0.4,R,R,0.4,0.5
6,ie1rr497,below,0.5,0.41,L,R,0.41,0.5
7,ie1rr497,below,0.5,0.38,R,R,0.38,0.5
8,ie1rr497,below,0.5,0.39,L,L,0.5,0.39
9,ie1rr497,below,0.5,0.4,L,L,0.5,0.4
10,ie1rr497,below,0.5,0.41,L,L,0.5,0.41
11,ie1rr497,below,0.5,0.42,R,R,0.42,0.5
12,ie1rr497,below,0.5,0.43,R,R,0.43,0.5
13,ie1rr497,below,0.5,0.44,R,R,0.44,0.5
14,ie1rr497,below,0.5,0.45,L,L,0.5,0.45
15,ie1rr497,below,0.5,0.46,L,L,0.5,0.46
16,ie1rr497,below,0.5,0.47,R,R,0.47,0.5
17,ie1rr497,below,0.5,0.48,L,L,0.5,0.48
18,ie1rr497,below,0.5,0.49,L,L,0.5,0.49
19,ie1rr497,below,0.5,0.49,L,R,0.49,0.5
20,ie1rr497,below,0.5,0.46,L,L,0.5,0.46
21,ie1rr497,below,0.5,0.47,R,L,0.5,0.47
22,ie1rr497,below,0.5,0.44,L,R,0.44,0.5
23,ie1rr497,below,0.5,0.41,L,L,0.5,0.41
24,ie1rr497,below,0.5,0.42,R,L,0.5,0.42
25,ie1rr497,below,0.5,0.39,R,R,0.39,0.5
26,ie1rr497,below,0.5,0.4,L,L,0.5,0.4
27,ie1rr497,below,0.5,0.41,L,L,0.5,0.41
28,ie1rr497,below,0.5,0.42,R,R,0.42,0.5
29,ie1rr497,below,0.5,0.43,L,L,0.5,0.43
30,ie1rr497,below,0.5,0.44,L,R,0.44,0.5
31,ie1rr497,below,0.5,0.41,L,L,0.5,0.41
32,ie1rr497,below,0.5,0.42,R,R,0.42,0.5
33,ie1rr497,below,0.5,0.43,R,R,0.43,0.5
34,ie1rr497,below,0.5,0.44,L,L,0.5,0.44
35,ie1rr497,below,0.5,0.45,L,L,0.5,0.45
36,ie1rr497,below,0.5,0.46,R,L,0.5,0.46
37,ie1rr497,below,0.5,0.43,L,L,0.5,0.43
38,ie1rr497,below,0.5,0.44,L,L,0.5,0.44
39,ie1rr497,below,0.5,0.45,L,R,0.45,0.5
40,ie1rr497,below,0.5,0.42,R,R,0.42,0.5
41,ie1rr497,below,0.5,0.43,L,R,0.43,0.5
42,ie1rr497,below,0.5,0.4,R,R,0.4,0.5
43,ie1rr497,below,0.5,0.41,L,L,0.5,0.41
44,ie1rr497,below,0.5,0.42,R,L,0.5,0.42
45,ie1rr497,below,0.5,0.39,L,L,0.5,0.39
46,ie1rr497,below,0.5,0.4,R,L,0.5,0.4
47,ie1rr497,below,0.5,0.37,L,L,0.5,0.37
48,ie1rr497,below,0.5,0.38,L,L,0.5,0.38
49,ie1rr497,below,0.5,0.39,R,R,0.39,0.5
50,ie1rr497,below,0.5,0.4,L,L,0.5,0.4
1,ie1rr497,below,0.8,0.7,L,L,0.8,0.7
2,ie1rr497,below,0.8,0.71,L,L,0.8,0.71
3,ie1rr497,below,0.8,0.72,L,L,0.8,0.72
4,ie1rr497,below,0.8,0.73,L,L,0.8,0.73
5,ie1rr497,below,0.8,0.74,L,L,0.8,0.74
6,ie1rr497,below,0.8,0.75,L,L,0.8,0.75
7,ie1rr497,below,0.8,0.76,R,R,0.76,0.8
8,ie1rr497,below,0.8,0.77,L,L,0.8,0.77
9,ie1rr497,below,0.8,0.78,L,L,0.8,0.78
10,ie1rr497,below,0.8,0.79,L,L,0.8,0.79
11,ie1rr497,below,0.8,0.79,L,R,0.79,0.8
12,ie1rr497,below,0.8,0.76,L,L,0.8,0.76
13,ie1rr497,below,0.8,0.77,R,R,0.77,0.8
14,ie1rr497,below,0.8,0.78,L,L,0.8,0.78
15,ie1rr497,below,0.8,0.79,L,L,0.8,0.79
16,ie1rr497,below,0.8,0.79,L,R,0.79,0.8
17,ie1rr497,below,0.8,0.76,R,R,0.76,0.8
18,ie1rr497,below,0.8,0.77,L,R,0.77,0.8
19,ie1rr497,below,0.8,0.74,R,R,0.74,0.8
20,ie1rr497,below,0.8,0.75,L,L,0.8,0.75
21,ie1rr497,below,0.8,0.76,R,R,0.76,0.8
22,ie1rr497,below,0.8,0.77,L,L,0.8,0.77
23,ie1rr497,below,0.8,0.78,R,R,0.78,0.8
24,ie1rr497,below,0.8,0.79,R,R,0.79,0.8
25,ie1rr497,below,0.8,0.79,R,R,0.79,0.8
26,ie1rr497,below,0.8,0.79,L,L,0.8,0.79
27,ie1rr497,below,0.8,0.79,R,R,0.79,0.8
28,ie1rr497,below,0.8,0.79,R,L,0.8,0.79
29,ie1rr497,below,0.8,0.76,L,L,0.8,0.76
30,ie1rr497,below,0.8,0.77,L,R,0.77,0.8
31,ie1rr497,below,0.8,0.74,R,R,0.74,0.8
32,ie1rr497,below,0.8,0.75,R,R,0.75,0.8
33,ie1rr497,below,0.8,0.76,L,L,0.8,0.76
34,ie1rr497,below,0.8,0.77,L,L,0.8,0.77
35,ie1rr497,below,0.8,0.78,L,L,0.8,0.78
36,ie1rr497,below,0.8,0.79,L,L,0.8,0.79
37,ie1rr497,below,0.8,0.79,R,R,0.79,0.8
38,ie1rr497,below,0.8,0.79,R,R,0.79,0.8
39,ie1rr497,below,0.8,0.79,R,R,0.79,0.8
40,ie1rr497,below,0.8,0.79,L,L,0.8,0.79
41,ie1rr497,below,0.8,0.79,L,L,0.8,0.79
42,ie1rr497,below,0.8,0.79,R,R,0.79,0.8
43,ie1rr497,below,0.8,0.79,R,R,0.79,0.8
44,ie1rr497,below,0.8,0.79,L,L,0.8,0.79
45,ie1rr497,below,0.8,0.79,R,L,0.8,0.79
46,ie1rr497,below,0.8,0.76,R,R,0.76,0.8
47,ie1rr497,below,0.8,0.77,R,R,0.77,0.8
48,ie1rr497,below,0.8,0.78,R,R,0.78,0.8
49,ie1rr497,below,0.8,0.79,L,R,0.79,0.8
50,ie1rr497,below,0.8,0.76,R,R,0.76,0.8
1,ie1rr497,above,0.5,0.6,R,L,0.6,0.5
2,ie1rr497,above,0.5,0.63,R,R,0.5,0.63
3,ie1rr497,above,0.5,0.62,L,L,0.62,0.5
4,ie1rr497,above,0.5,0.61,R,R,0.5,0.61
5,ie1rr497,above,0.5,0.6,R,R,0.5,0.6
6,ie1rr497,above,0.5,0.59,R,R,0.5,0.59
7,ie1rr497,above,0.5,0.58,R,L,0.58,0.5
8,ie1rr497,above,0.5,0.61,L,L,0.61,0.5
9,ie1rr497,above,0.5,0.6,R,L,0.6,0.5
10,ie1rr497,above,0.5,0.63,R,R,0.5,0.63
11,ie1rr497,above,0.5,0.62,R,R,0.5,0.62
12,ie1rr497,above,0.5,0.61,L,L,0.61,0.5
13,ie1rr497,above,0.5,0.6,L,L,0.6,0.5
14,ie1rr497,above,0.5,0.59,R,R,0.5,0.59
15,ie1rr497,above,0.5,0.58,R,R,0.5,0.58
16,ie1rr497,above,0.5,0.57,L,L,0.57,0.5
17,ie1rr497,above,0.5,0.56,R,R,0.5,0.56
18,ie1rr497,above,0.5,0.55,R,L,0.55,0.5
19,ie1rr497,above,0.5,0.58,L,L,0.58,0.5
20,ie1rr497,above,0.5,0.57,L,R,0.5,0.57
21,ie1rr497,above,0.5,0.6,R,R,0.5,0.6
22,ie1rr497,above,0.5,0.59,L,L,0.59,0.5
23,ie1rr497,above,0.5,0.58,R,L,0.58,0.5
24,ie1rr497,above,0.5,0.61,L,L,0.61,0.5
25,ie1rr497,above,0.5,0.6,R,R,0.5,0.6
26,ie1rr497,above,0.5,0.59,R,R,0.5,0.59
27,ie1rr497,above,0.5,0.58,R,R,0.5,0.58
28,ie1rr497,above,0.5,0.57,R,R,0.5,0.57
29,ie1rr497,above,0.5,0.56,R,R,0.5,0.56
30,ie1rr497,above,0.5,0.55,L,L,0.55,0.5
31,ie1rr497,above,0.5,0.54,L,L,0.54,0.5
32,ie1rr497,above,0.5,0.53,L,L,0.53,0.5
33,ie1rr497,above,0.5,0.52,R,R,0.5,0.52
34,ie1rr497,above,0.5,0.51,L,R,0.5,0.51
35,ie1rr497,above,0.5,0.54,L,L,0.54,0.5
36,ie1rr497,above,0.5,0.53,L,L,0.53,0.5
37,ie1rr497,above,0.5,0.52,L,L,0.52,0.5
38,ie1rr497,above,0.5,0.51,R,L,0.51,0.5
39,ie1rr497,above,0.5,0.54,R,L,0.54,0.5
40,ie1rr497,above,0.5,0.57,R,R,0.5,0.57
41,ie1rr497,above,0.5,0.56,R,R,0.5,0.56
42,ie1rr497,above,0.5,0.55,L,L,0.55,0.5
43,ie1rr497,above,0.5,0.54,R,L,0.54,0.5
44,ie1rr497,above,0.5,0.57,R,R,0.5,0.57
45,ie1rr497,above,0.5,0.56,L,R,0.5,0.56
46,ie1rr497,above,0.5,0.59,R,R,0.5,0.59
47,ie1rr497,above,0.5,0.58,R,R,0.5,0.58
48,ie1rr497,above,0.5,0.57,R,R,0.5,0.57
49,ie1rr497,above,0.5,0.56,L,L,0.56,0.5
50,ie1rr497,above,0.5,0.55,R,L,0.55,0.5
1,ie1qyaih,above,0.5,0.6,L,R,0.5,0.6
2,ie1qyaih,above,0.5,0.63,L,L,0.63,0.5
3,ie1qyaih,above,0.5,0.62,L,R,0.5,0.62
4,ie1qyaih,above,0.5,0.65,L,L,0.65,0.5
5,ie1qyaih,above,0.5,0.64,R,R,0.5,0.64
6,ie1qyaih,above,0.5,0.63,R,L,0.63,0.5
7,ie1qyaih,above,0.5,0.66,L,L,0.66,0.5
8,ie1qyaih,above,0.5,0.65,L,R,0.5,0.65
9,ie1qyaih,above,0.5,0.68,R,L,0.68,0.5
10,ie1qyaih,above,0.5,0.71,L,L,0.71,0.5
11,ie1qyaih,above,0.5,0.7,L,L,0.7,0.5
12,ie1qyaih,above,0.5,0.69,L,R,0.5,0.69
13,ie1qyaih,above,0.5,0.72,R,L,0.72,0.5
14,ie1qyaih,above,0.5,0.75,L,R,0.5,0.75
15,ie1qyaih,above,0.5,0.78,R,R,0.5,0.78
16,ie1qyaih,above,0.5,0.77,R,R,0.5,0.77
17,ie1qyaih,above,0.5,0.76,L,L,0.76,0.5
18,ie1qyaih,above,0.5,0.75,R,R,0.5,0.75
19,ie1qyaih,above,0.5,0.74,R,R,0.5,0.74
20,ie1qyaih,above,0.5,0.73,L,L,0.73,0.5
21,ie1qyaih,above,0.5,0.72,L,L,0.72,0.5
22,ie1qyaih,above,0.5,0.71,L,L,0.71,0.5
23,ie1qyaih,above,0.5,0.7,L,L,0.7,0.5
24,ie1qyaih,above,0.5,0.69,R,R,0.5,0.69
25,ie1qyaih,above,0.5,0.68,L,L,0.68,0.5
26,ie1qyaih,above,0.5,0.67,L,L,0.67,0.5
27,ie1qyaih,above,0.5,0.66,R,R,0.5,0.66
28,ie1qyaih,above,0.5,0.65,R,L,0.65,0.5
29,ie1qyaih,above,0.5,0.68,L,L,0.68,0.5
30,ie1qyaih,above,0.5,0.67,L,L,0.67,0.5
31,ie1qyaih,above,0.5,0.66,L,L,0.66,0.5
32,ie1qyaih,above,0.5,0.65,R,R,0.5,0.65
33,ie1qyaih,above,0.5,0.64,L,L,0.64,0.5
34,ie1qyaih,above,0.5,0.63,R,R,0.5,0.63
35,ie1qyaih,above,0.5,0.62,L,L,0.62,0.5
36,ie1qyaih,above,0.5,0.61,R,R,0.5,0.61
37,ie1qyaih,above,0.5,0.6,L,L,0.6,0.5
38,ie1qyaih,above,0.5,0.59,L,L,0.59,0.5
39,ie1qyaih,above,0.5,0.58,L,L,0.58,0.5
40,ie1qyaih,above,0.5,0.57,L,L,0.57,0.5
41,ie1qyaih,above,0.5,0.56,L,L,0.56,0.5
42,ie1qyaih,above,0.5,0.55,R,L,0.55,0.5
43,ie1qyaih,above,0.5,0.58,L,L,0.58,0.5
44,ie1qyaih,above,0.5,0.57,L,L,0.57,0.5
45,ie1qyaih,above,0.5,0.56,R,L,0.56,0.5
46,ie1qyaih,above,0.5,0.59,L,L,0.59,0.5
47,ie1qyaih,above,0.5,0.58,L,L,0.58,0.5
48,ie1qyaih,above,0.5,0.57,L,R,0.5,0.57
49,ie1qyaih,above,0.5,0.6,R,R,0.5,0.6
50,ie1qyaih,above,0.5,0.59,L,R,0.5,0.59
1,ie1qyaih,below,0.8,0.7,L,L,0.8,0.7
2,ie1qyaih,below,0.8,0.71,L,R,0.71,0.8
3,ie1qyaih,below,0.8,0.68,L,L,0.8,0.68
4,ie1qyaih,below,0.8,0.69,R,R,0.69,0.8
5,ie1qyaih,below,0.8,0.7,L,L,0.8,0.7
6,ie1qyaih,below,0.8,0.71,R,R,0.71,0.8
7,ie1qyaih,below,0.8,0.72,L,L,0.8,0.72
8,ie1qyaih,below,0.8,0.73,L,L,0.8,0.73
9,ie1qyaih,below,0.8,0.74,L,R,0.74,0.8
10,ie1qyaih,below,0.8,0.71,R,R,0.71,0.8
11,ie1qyaih,below,0.8,0.72,R,R,0.72,0.8
12,ie1qyaih,below,0.8,0.73,R,R,0.73,0.8
13,ie1qyaih,below,0.8,0.74,R,L,0.8,0.74
14,ie1qyaih,below,0.8,0.71,L,L,0.8,0.71
15,ie1qyaih,below,0.8,0.72,R,R,0.72,0.8
16,ie1qyaih,below,0.8,0.73,R,L,0.8,0.73
17,ie1qyaih,below,0.8,0.7,L,R,0.7,0.8
18,ie1qyaih,below,0.8,0.67,R,R,0.67,0.8
19,ie1qyaih,below,0.8,0.68,R,R,0.68,0.8
20,ie1qyaih,below,0.8,0.69,R,R,0.69,0.8
21,ie1qyaih,below,0.8,0.7,R,L,0.8,0.7
22,ie1qyaih,below,0.8,0.67,L,L,0.8,0.67
23,ie1qyaih,below,0.8,0.68,L,L,0.8,0.68
24,ie1qyaih,below,0.8,0.69,L,L,0.8,0.69
25,ie1qyaih,below,0.8,0.7,L,R,0.7,0.8
26,ie1qyaih,below,0.8,0.67,R,R,0.67,0.8
27,ie1qyaih,below,0.8,0.68,R,L,0.8,0.68
28,ie1qyaih,below,0.8,0.65,L,R,0.65,0.8
29,ie1qyaih,below,0.8,0.62,L,L,0.8,0.62
30,ie1qyaih,below,0.8,0.63,L,R,0.63,0.8
31,ie1qyaih,below,0.8,0.6,L,L,0.8,0.6
32,ie1qyaih,below,0.8,0.61,R,R,0.61,0.8
33,ie1qyaih,below,0.8,0.62,L,L,0.8,0.62
34,ie1qyaih,below,0.8,0.63,R,R,0.63,0.8
35,ie1qyaih,below,0.8,0.64,L,L,0.8,0.64
36,ie1qyaih,below,0.8,0.65,L,L,0.8,0.65
37,ie1qyaih,below,0.8,0.66,R,R,0.66,0.8
38,ie1qyaih,below,0.8,0.67,L,L,0.8,0.67
39,ie1qyaih,below,0.8,0.68,L,R,0.68,0.8
40,ie1qyaih,below,0.8,0.65,R,R,0.65,0.8
41,ie1qyaih,below,0.8,0.66,L,L,0.8,0.66
42,ie1qyaih,below,0.8,0.67,L,L,0.8,0.67
43,ie1qyaih,below,0.8,0.68,R,R,0.68,0.8
44,ie1qyaih,below,0.8,0.69,L,L,0.8,0.69
45,ie1qyaih,below,0.8,0.7,R,R,0.7,0.8
46,ie1qyaih,below,0.8,0.71,L,L,0.8,0.71
47,ie1qyaih,below,0.8,0.72,R,R,0.72,0.8
48,ie1qyaih,below,0.8,0.73,R,R,0.73,0.8
49,ie1qyaih,below,0.8,0.74,R,R,0.74,0.8
50,ie1qyaih,below,0.8,0.75,R,R,0.75,0.8
1,ie1qyaih,above,0.8,0.9,L,L,0.9,0.8
2,ie1qyaih,above,0.8,0.89,R,R,0.8,0.89
3,ie1qyaih,above,0.8,0.88,R,R,0.8,0.88
4,ie1qyaih,above,0.8,0.87,R,L,0.87,0.8
5,ie1qyaih,above,0.8,0.9,L,L,0.9,0.8
6,ie1qyaih,above,0.8,0.89,L,L,0.89,0.8
7,ie1qyaih,above,0.8,0.88,L,L,0.88,0.8
8,ie1qyaih,above,0.8,0.87,L,L,0.87,0.8
9,ie1qyaih,above,0.8,0.86,L,L,0.86,0.8
10,ie1qyaih,above,0.8,0.85,R,L,0.85,0.8
11,ie1qyaih,above,0.8,0.88,L,L,0.88,0.8
12,ie1qyaih,above,0.8,0.87,L,R,0.8,0.87
13,ie1qyaih,above,0.8,0.9,R,R,0.8,0.9
14,ie1qyaih,above,0.8,0.89,R,L,0.89,0.8
15,ie1qyaih,above,0.8,0.92,L,L,0.92,0.8
16,ie1qyaih,above,0.8,0.91,L,R,0.8,0.91
17,ie1qyaih,above,0.8,0.94,R,L,0.94,0.8
18,ie1qyaih,above,0.8,0.97,L,R,0.8,0.97
19,ie1qyaih,above,0.8,1,R,R,0.8,1
20,ie1qyaih,above,0.8,0.99,R,R,0.8,0.99
21,ie1qyaih,above,0.8,0.98,R,R,0.8,0.98
22,ie1qyaih,above,0.8,0.97,R,R,0.8,0.97
23,ie1qyaih,above,0.8,0.96,L,L,0.96,0.8
24,ie1qyaih,above,0.8,0.95,L,L,0.95,0.8
25,ie1qyaih,above,0.8,0.94,L,L,0.94,0.8
26,ie1qyaih,above,0.8,0.93,L,L,0.93,0.8
27,ie1qyaih,above,0.8,0.92,L,L,0.92,0.8
28,ie1qyaih,above,0.8,0.91,L,L,0.91,0.8
29,ie1qyaih,above,0.8,0.9,L,L,0.9,0.8
30,ie1qyaih,above,0.8,0.89,L,L,0.89,0.8
31,ie1qyaih,above,0.8,0.88,L,L,0.88,0.8
32,ie1qyaih,above,0.8,0.87,L,L,0.87,0.8
33,ie1qyaih,above,0.8,0.86,L,R,0.8,0.86
34,ie1qyaih,above,0.8,0.89,L,L,0.89,0.8
35,ie1qyaih,above,0.8,0.88,L,L,0.88,0.8
36,ie1qyaih,above,0.8,0.87,L,L,0.87,0.8
37,ie1qyaih,above,0.8,0.86,R,R,0.8,0.86
38,ie1qyaih,above,0.8,0.85,R,R,0.8,0.85
39,ie1qyaih,above,0.8,0.84,R,R,0.8,0.84
40,ie1qyaih,above,0.8,0.83,R,L,0.83,0.8
41,ie1qyaih,above,0.8,0.86,L,L,0.86,0.8
42,ie1qyaih,above,0.8,0.85,L,L,0.85,0.8
43,ie1qyaih,above,0.8,0.84,L,R,0.8,0.84
44,ie1qyaih,above,0.8,0.87,L,R,0.8,0.87
45,ie1qyaih,above,0.8,0.9,L,R,0.8,0.9
46,ie1qyaih,above,0.8,0.93,R,R,0.8,0.93
47,ie1qyaih,above,0.8,0.92,L,L,0.92,0.8
48,ie1qyaih,above,0.8,0.91,L,L,0.91,0.8
49,ie1qyaih,above,0.8,0.9,L,L,0.9,0.8
50,ie1qyaih,above,0.8,0.89,L,L,0.89,0.8
1,ie1qyaih,below,0.5,0.4,L,L,0.5,0.4
2,ie1qyaih,below,0.5,0.41,R,L,0.5,0.41
3,ie1qyaih,below,0.5,0.38,L,R,0.38,0.5
4,ie1qyaih,below,0.5,0.35,L,L,0.5,0.35
5,ie1qyaih,below,0.5,0.36,L,L,0.5,0.36
6,ie1qyaih,below,0.5,0.37,L,L,0.5,0.37
7,ie1qyaih,below,0.5,0.38,R,L,0.5,0.38
8,ie1qyaih,below,0.5,0.35,L,L,0.5,0.35
9,ie1qyaih,below,0.5,0.36,R,R,0.36,0.5
10,ie1qyaih,below,0.5,0.37,L,L,0.5,0.37
11,ie1qyaih,below,0.5,0.38,L,L,0.5,0.38
12,ie1qyaih,below,0.5,0.39,L,L,0.5,0.39
13,ie1qyaih,below,0.5,0.4,L,L,0.5,0.4
14,ie1qyaih,below,0.5,0.41,L,L,0.5,0.41
15,ie1qyaih,below,0.5,0.42,L,L,0.5,0.42
16,ie1qyaih,below,0.5,0.43,L,L,0.5,0.43
17,ie1qyaih,below,0.5,0.44,L,L,0.5,0.44
18,ie1qyaih,below,0.5,0.45,L,R,0.45,0.5
19,ie1qyaih,below,0.5,0.42,R,R,0.42,0.5
20,ie1qyaih,below,0.5,0.43,L,R,0.43,0.5
21,ie1qyaih,below,0.5,0.4,R,R,0.4,0.5
22,ie1qyaih,below,0.5,0.41,R,R,0.41,0.5
23,ie1qyaih,below,0.5,0.42,R,R,0.42,0.5
24,ie1qyaih,below,0.5,0.43,R,L,0.5,0.43
25,ie1qyaih,below,0.5,0.4,L,R,0.4,0.5
26,ie1qyaih,below,0.5,0.37,R,R,0.37,0.5
27,ie1qyaih,below,0.5,0.38,R,R,0.38,0.5
28,ie1qyaih,below,0.5,0.39,R,R,0.39,0.5
29,ie1qyaih,below,0.5,0.4,R,R,0.4,0.5
30,ie1qyaih,below,0.5,0.41,R,R,0.41,0.5
31,ie1qyaih,below,0.5,0.42,R,R,0.42,0.5
32,ie1qyaih,below,0.5,0.43,R,L,0.5,0.43
33,ie1qyaih,below,0.5,0.4,L,R,0.4,0.5
34,ie1qyaih,below,0.5,0.37,R,R,0.37,0.5
35,ie1qyaih,below,0.5,0.38,R,R,0.38,0.5
36,ie1qyaih,below,0.5,0.39,R,R,0.39,0.5
37,ie1qyaih,below,0.5,0.4,L,L,0.5,0.4
38,ie1qyaih,below,0.5,0.41,L,R,0.41,0.5
39,ie1qyaih,below,0.5,0.38,R,R,0.38,0.5
40,ie1qyaih,below,0.5,0.39,L,L,0.5,0.39
41,ie1qyaih,below,0.5,0.4,L,L,0.5,0.4
42,ie1qyaih,below,0.5,0.41,L,L,0.5,0.41
43,ie1qyaih,below,0.5,0.42,L,L,0.5,0.42
44,ie1qyaih,below,0.5,0.43,R,L,0.5,0.43
45,ie1qyaih,below,0.5,0.4,L,L,0.5,0.4
46,ie1qyaih,below,0.5,0.41,R,R,0.41,0.5
47,ie1qyaih,below,0.5,0.42,L,R,0.42,0.5
48,ie1qyaih,below,0.5,0.39,R,L,0.5,0.39
49,ie1qyaih,below,0.5,0.36,L,L,0.5,0.36
50,ie1qyaih,below,0.5,0.37,R,R,0.37,0.5
1,ie1qlt4b,below,0.5,0.4,R,R,0.4,0.5
2,ie1qlt4b,below,0.5,0.41,R,R,0.41,0.5
3,ie1qlt4b,below,0.5,0.42,R,R,0.42,0.5
4,ie1qlt4b,below,0.5,0.43,L,R,0.43,0.5
5,ie1qlt4b,below,0.5,0.4,R,L,0.5,0.4
6,ie1qlt4b,below,0.5,0.37,L,L,0.5,0.37
7,ie1qlt4b,below,0.5,0.38,R,L,0.5,0.38
8,ie1qlt4b,below,0.5,0.35,L,R,0.35,0.5
9,ie1qlt4b,below,0.5,0.32,R,R,0.32,0.5
10,ie1qlt4b,below,0.5,0.33,R,R,0.33,0.5
11,ie1qlt4b,below,0.5,0.34,L,L,0.5,0.34
12,ie1qlt4b,below,0.5,0.35,L,L,0.5,0.35
13,ie1qlt4b,below,0.5,0.36,R,R,0.36,0.5
14,ie1qlt4b,below,0.5,0.37,R,R,0.37,0.5
15,ie1qlt4b,below,0.5,0.38,R,R,0.38,0.5
16,ie1qlt4b,below,0.5,0.39,L,L,0.5,0.39
17,ie1qlt4b,below,0.5,0.4,L,L,0.5,0.4
18,ie1qlt4b,below,0.5,0.41,L,L,0.5,0.41
19,ie1qlt4b,below,0.5,0.42,L,R,0.42,0.5
20,ie1qlt4b,below,0.5,0.39,L,L,0.5,0.39
21,ie1qlt4b,below,0.5,0.4,L,L,0.5,0.4
22,ie1qlt4b,below,0.5,0.41,L,L,0.5,0.41
23,ie1qlt4b,below,0.5,0.42,L,R,0.42,0.5
24,ie1qlt4b,below,0.5,0.39,R,R,0.39,0.5
25,ie1qlt4b,below,0.5,0.4,L,R,0.4,0.5
26,ie1qlt4b,below,0.5,0.37,R,L,0.5,0.37
27,ie1qlt4b,below,0.5,0.34,L,L,0.5,0.34
28,ie1qlt4b,below,0.5,0.35,R,R,0.35,0.5
29,ie1qlt4b,below,0.5,0.36,L,R,0.36,0.5
30,ie1qlt4b,below,0.5,0.33,R,R,0.33,0.5
31,ie1qlt4b,below,0.5,0.34,R,L,0.5,0.34
32,ie1qlt4b,below,0.5,0.31,L,R,0.31,0.5
33,ie1qlt4b,below,0.5,0.28,R,L,0.5,0.28
34,ie1qlt4b,below,0.5,0.25,R,L,0.5,0.25
35,ie1qlt4b,below,0.5,0.22,L,L,0.5,0.22
36,ie1qlt4b,below,0.5,0.23,R,R,0.23,0.5
37,ie1qlt4b,below,0.5,0.24,L,L,0.5,0.24
38,ie1qlt4b,below,0.5,0.25,L,R,0.25,0.5
39,ie1qlt4b,below,0.5,0.22,R,R,0.22,0.5
40,ie1qlt4b,below,0.5,0.23,R,L,0.5,0.23
41,ie1qlt4b,below,0.5,0.2,L,L,0.5,0.2
42,ie1qlt4b,below,0.5,0.21,L,L,0.5,0.21
43,ie1qlt4b,below,0.5,0.22,R,R,0.22,0.5
44,ie1qlt4b,below,0.5,0.23,L,L,0.5,0.23
45,ie1qlt4b,below,0.5,0.24,L,L,0.5,0.24
46,ie1qlt4b,below,0.5,0.25,L,L,0.5,0.25
47,ie1qlt4b,below,0.5,0.26,R,R,0.26,0.5
48,ie1qlt4b,below,0.5,0.27,L,L,0.5,0.27
49,ie1qlt4b,below,0.5,0.28,L,L,0.5,0.28
50,ie1qlt4b,below,0.5,0.29,R,R,0.29,0.5
1,ie1qlt4b,above,0.5,0.6,R,R,0.5,0.6
2,ie1qlt4b,above,0.5,0.59,R,R,0.5,0.59
3,ie1qlt4b,above,0.5,0.58,L,L,0.58,0.5
4,ie1qlt4b,above,0.5,0.57,L,L,0.57,0.5
5,ie1qlt4b,above,0.5,0.56,L,L,0.56,0.5
6,ie1qlt4b,above,0.5,0.55,L,L,0.55,0.5
7,ie1qlt4b,above,0.5,0.54,L,R,0.5,0.54
8,ie1qlt4b,above,0.5,0.57,L,R,0.5,0.57
9,ie1qlt4b,above,0.5,0.6,L,R,0.5,0.6
10,ie1qlt4b,above,0.5,0.63,R,R,0.5,0.63
11,ie1qlt4b,above,0.5,0.62,L,L,0.62,0.5
12,ie1qlt4b,above,0.5,0.61,R,R,0.5,0.61
13,ie1qlt4b,above,0.5,0.6,R,L,0.6,0.5
14,ie1qlt4b,above,0.5,0.63,R,R,0.5,0.63
15,ie1qlt4b,above,0.5,0.62,L,R,0.5,0.62
16,ie1qlt4b,above,0.5,0.65,R,R,0.5,0.65
17,ie1qlt4b,above,0.5,0.64,L,L,0.64,0.5
18,ie1qlt4b,above,0.5,0.63,L,L,0.63,0.5
19,ie1qlt4b,above,0.5,0.62,L,R,0.5,0.62
